magaza,tarih,h,siparis,tedarikci,lead_gun,varis_tarihi,tutar_eur,onay_tekil,tedarikci_gun_tutar_eur,onay_zincir,onay_gerekli
110,2015-07-06,3,209.3,Schnellware,2,2015-07-08,1255.8,0,1078471.8,1,1
657,2015-07-06,3,208.8,Schnellware,2,2015-07-08,1252.8,0,1078471.8,1,1
801,2015-07-06,3,208.8,Schnellware,2,2015-07-08,1252.8,0,1078471.8,1,1
956,2015-07-06,3,208.5,Rheinland,3,2015-07-09,1251.0,0,496899.6,0,0
833,2015-07-06,3,208.4,Schnellware,2,2015-07-08,1250.4,0,1078471.8,1,1
398,2015-07-06,3,208.2,Schnellware,2,2015-07-08,1249.2,0,1078471.8,1,1
1088,2015-07-06,3,208.2,Schnellware,2,2015-07-08,1249.2,0,1078471.8,1,1
326,2015-07-06,3,207.5,Schnellware,2,2015-07-08,1245.0,0,1078471.8,1,1
136,2015-07-06,3,207.3,Schnellware,2,2015-07-08,1243.8,0,1078471.8,1,1
916,2015-07-06,3,206.4,Schnellware,2,2015-07-08,1238.4,0,1078471.8,1,1
1095,2015-07-06,3,206.4,Schnellware,2,2015-07-08,1238.4,0,1078471.8,1,1
124,2015-07-06,3,206.3,Schnellware,2,2015-07-08,1237.8,0,1078471.8,1,1
306,2015-07-06,3,206.2,Schnellware,2,2015-07-08,1237.2,0,1078471.8,1,1
749,2015-07-06,3,206.2,Schnellware,2,2015-07-08,1237.2,0,1078471.8,1,1
660,2015-07-06,3,204.8,Schnellware,2,2015-07-08,1228.8,0,1078471.8,1,1
593,2015-07-06,3,204.0,ExpressLog,1,2015-07-07,1224.0,0,102601.8,0,0
217,2015-07-06,3,203.8,Schnellware,2,2015-07-08,1222.8,0,1078471.8,1,1
233,2015-07-06,3,203.3,ExpressLog,1,2015-07-07,1219.8,0,102601.8,0,0
700,2015-07-06,3,203.0,Schnellware,2,2015-07-08,1218.0,0,1078471.8,1,1
210,2015-07-06,3,202.9,Rheinland,3,2015-07-09,1217.4,0,496899.6,0,0
131,2015-07-06,3,202.8,Schnellware,2,2015-07-08,1216.8,0,1078471.8,1,1
966,2015-07-06,3,202.8,Schnellware,2,2015-07-08,1216.8,0,1078471.8,1,1
636,2015-07-06,3,202.5,Schnellware,2,2015-07-08,1215.0,0,1078471.8,1,1
418,2015-07-06,3,202.2,Schnellware,2,2015-07-08,1213.2,0,1078471.8,1,1
253,2015-07-06,3,202.1,Schnellware,2,2015-07-08,1212.6,0,1078471.8,1,1
5,2015-07-06,3,202.0,Schnellware,2,2015-07-08,1212.0,0,1078471.8,1,1
608,2015-07-06,3,201.8,ExpressLog,1,2015-07-07,1210.8,0,102601.8,0,0
825,2015-07-06,3,201.4,Schnellware,2,2015-07-08,1208.4,0,1078471.8,1,1
883,2015-07-06,3,200.9,Schnellware,2,2015-07-08,1205.4,0,1078471.8,1,1
45,2015-07-06,3,200.8,Schnellware,2,2015-07-08,1204.8,0,1078471.8,1,1
337,2015-07-06,3,200.7,Schnellware,2,2015-07-08,1204.2,0,1078471.8,1,1
495,2015-07-06,3,200.4,Schnellware,2,2015-07-08,1202.4,0,1078471.8,1,1
986,2015-07-06,3,200.4,Schnellware,2,2015-07-08,1202.4,0,1078471.8,1,1
22,2015-07-06,3,200.3,Schnellware,2,2015-07-08,1201.8,0,1078471.8,1,1
505,2015-07-06,3,200.2,Schnellware,2,2015-07-08,1201.2,0,1078471.8,1,1
1109,2015-07-06,3,200.1,Schnellware,2,2015-07-08,1200.6,0,1078471.8,1,1
945,2015-07-06,3,199.7,Schnellware,2,2015-07-08,1198.2,0,1078471.8,1,1
590,2015-07-06,3,199.6,Schnellware,2,2015-07-08,1197.6,0,1078471.8,1,1
575,2015-07-06,3,199.4,Schnellware,2,2015-07-08,1196.4,0,1078471.8,1,1
525,2015-07-06,3,198.7,ExpressLog,1,2015-07-07,1192.2,0,102601.8,0,0
799,2015-07-06,3,198.7,ExpressLog,1,2015-07-07,1192.2,0,102601.8,0,0
126,2015-07-06,3,198.6,Schnellware,2,2015-07-08,1191.6,0,1078471.8,1,1
680,2015-07-06,3,198.1,Schnellware,2,2015-07-08,1188.6,0,1078471.8,1,1
736,2015-07-06,3,197.8,Schnellware,2,2015-07-08,1186.8,0,1078471.8,1,1
365,2015-07-06,3,197.7,Schnellware,2,2015-07-08,1186.2,0,1078471.8,1,1
727,2015-07-06,3,197.6,Schnellware,2,2015-07-08,1185.6,0,1078471.8,1,1
924,2015-07-06,3,197.4,Schnellware,2,2015-07-08,1184.4,0,1078471.8,1,1
735,2015-07-06,3,197.2,Schnellware,2,2015-07-08,1183.2,0,1078471.8,1,1
38,2015-07-06,3,196.7,Schnellware,2,2015-07-08,1180.2,0,1078471.8,1,1
121,2015-07-06,3,196.7,Schnellware,2,2015-07-08,1180.2,0,1078471.8,1,1
875,2015-07-06,3,196.7,Schnellware,2,2015-07-08,1180.2,0,1078471.8,1,1
1065,2015-07-06,3,196.6,Schnellware,2,2015-07-08,1179.6,0,1078471.8,1,1
420,2015-07-06,3,196.0,Schnellware,2,2015-07-08,1176.0,0,1078471.8,1,1
722,2015-07-06,3,195.5,ExpressLog,1,2015-07-07,1173.0,0,102601.8,0,0
282,2015-07-06,3,195.4,Schnellware,2,2015-07-08,1172.4,0,1078471.8,1,1
931,2015-07-06,3,195.2,Schnellware,2,2015-07-08,1171.2,0,1078471.8,1,1
717,2015-07-06,3,194.5,Schnellware,2,2015-07-08,1167.0,0,1078471.8,1,1
446,2015-07-06,3,194.3,Schnellware,2,2015-07-08,1165.8,0,1078471.8,1,1
874,2015-07-06,3,193.9,Schnellware,2,2015-07-08,1163.4,0,1078471.8,1,1
284,2015-07-06,3,193.2,Schnellware,2,2015-07-08,1159.2,0,1078471.8,1,1
776,2015-07-06,3,193.1,Schnellware,2,2015-07-08,1158.6,0,1078471.8,1,1
1100,2015-07-06,3,192.9,Schnellware,2,2015-07-08,1157.4,0,1078471.8,1,1
46,2015-07-06,3,191.4,Schnellware,2,2015-07-08,1148.4,0,1078471.8,1,1
252,2015-07-06,3,191.4,ExpressLog,1,2015-07-07,1148.4,0,102601.8,0,0
867,2015-07-06,3,191.2,Schnellware,2,2015-07-08,1147.2,0,1078471.8,1,1
592,2015-07-06,3,191.1,Schnellware,2,2015-07-08,1146.6,0,1078471.8,1,1
601,2015-07-06,3,190.8,Schnellware,2,2015-07-08,1144.8,0,1078471.8,1,1
1047,2015-07-06,3,190.5,Schnellware,2,2015-07-08,1143.0,0,1078471.8,1,1
266,2015-07-06,3,190.0,Schnellware,2,2015-07-08,1140.0,0,1078471.8,1,1
328,2015-07-06,3,190.0,Schnellware,2,2015-07-08,1140.0,0,1078471.8,1,1
995,2015-07-06,3,189.9,ExpressLog,1,2015-07-07,1139.4,0,102601.8,0,0
234,2015-07-06,3,189.8,ExpressLog,1,2015-07-07,1138.8,0,102601.8,0,0
1064,2015-07-06,3,189.6,ExpressLog,1,2015-07-07,1137.6,0,102601.8,0,0
220,2015-07-06,3,189.1,Schnellware,2,2015-07-08,1134.6,0,1078471.8,1,1
239,2015-07-06,3,189.0,Schnellware,2,2015-07-08,1134.0,0,1078471.8,1,1
902,2015-07-06,3,188.2,Schnellware,2,2015-07-08,1129.2,0,1078471.8,1,1
91,2015-07-06,3,187.8,Schnellware,2,2015-07-08,1126.8,0,1078471.8,1,1
208,2015-07-06,3,187.0,Rheinland,3,2015-07-09,1122.0,0,496899.6,0,0
864,2015-07-06,3,186.5,Schnellware,2,2015-07-08,1119.0,0,1078471.8,1,1
583,2015-07-06,3,185.8,Schnellware,2,2015-07-08,1114.8,0,1078471.8,1,1
1028,2015-07-06,3,184.9,Schnellware,2,2015-07-08,1109.4,0,1078471.8,1,1
994,2015-07-06,3,184.6,Schnellware,2,2015-07-08,1107.6,0,1078471.8,1,1
127,2015-07-06,3,184.4,Schnellware,2,2015-07-08,1106.4,0,1078471.8,1,1
639,2015-07-06,3,182.7,Schnellware,2,2015-07-08,1096.2,0,1078471.8,1,1
946,2015-07-06,3,182.4,Schnellware,2,2015-07-08,1094.4,0,1078471.8,1,1
958,2015-07-06,3,182.4,Schnellware,2,2015-07-08,1094.4,0,1078471.8,1,1
1094,2015-07-06,3,182.3,Schnellware,2,2015-07-08,1093.8,0,1078471.8,1,1
839,2015-07-06,3,180.6,Schnellware,2,2015-07-08,1083.6,0,1078471.8,1,1
1063,2015-07-06,3,180.4,Schnellware,2,2015-07-08,1082.4,0,1078471.8,1,1
170,2015-07-06,3,179.3,Schnellware,2,2015-07-08,1075.8,0,1078471.8,1,1
274,2015-07-06,3,179.0,Schnellware,2,2015-07-08,1074.0,0,1078471.8,1,1
1077,2015-07-06,3,179.0,Schnellware,2,2015-07-08,1074.0,0,1078471.8,1,1
286,2015-07-06,3,178.9,Schnellware,2,2015-07-08,1073.4,0,1078471.8,1,1
543,2015-07-06,3,178.6,Rheinland,3,2015-07-09,1071.6,0,496899.6,0,0
811,2015-07-06,3,178.1,Schnellware,2,2015-07-08,1068.6,0,1078471.8,1,1
873,2015-07-06,3,178.1,Schnellware,2,2015-07-08,1068.6,0,1078471.8,1,1
276,2015-07-06,3,177.6,Schnellware,2,2015-07-08,1065.6,0,1078471.8,1,1
32,2015-07-06,3,177.4,Schnellware,2,2015-07-08,1064.4,0,1078471.8,1,1
86,2015-07-06,3,176.9,Schnellware,2,2015-07-08,1061.4,0,1078471.8,1,1
1105,2015-07-06,3,176.9,Schnellware,2,2015-07-08,1061.4,0,1078471.8,1,1
486,2015-07-06,3,176.7,Schnellware,2,2015-07-08,1060.2,0,1078471.8,1,1
841,2015-07-06,3,176.0,Rheinland,3,2015-07-09,1056.0,0,496899.6,0,0
40,2015-07-06,3,174.7,Schnellware,2,2015-07-08,1048.2,0,1078471.8,1,1
308,2015-07-06,3,174.0,ExpressLog,1,2015-07-07,1044.0,0,102601.8,0,0
838,2015-07-06,3,174.0,ExpressLog,1,2015-07-07,1044.0,0,102601.8,0,0
231,2015-07-06,3,173.7,Schnellware,2,2015-07-08,1042.2,0,1078471.8,1,1
520,2015-07-06,3,173.6,Schnellware,2,2015-07-08,1041.6,0,1078471.8,1,1
977,2015-07-06,3,173.4,Schnellware,2,2015-07-08,1040.4,0,1078471.8,1,1
644,2015-07-06,3,173.0,ExpressLog,1,2015-07-07,1038.0,0,102601.8,0,0
616,2015-07-06,3,171.2,ExpressLog,1,2015-07-07,1027.2,0,102601.8,0,0
789,2015-07-06,3,170.9,Schnellware,2,2015-07-08,1025.4,0,1078471.8,1,1
764,2015-07-06,3,170.7,Schnellware,2,2015-07-08,1024.2,0,1078471.8,1,1
13,2015-07-06,3,170.3,Schnellware,2,2015-07-08,1021.8,0,1078471.8,1,1
395,2015-07-06,3,169.7,Schnellware,2,2015-07-08,1018.2,0,1078471.8,1,1
969,2015-07-06,3,169.6,Schnellware,2,2015-07-08,1017.6,0,1078471.8,1,1
908,2015-07-06,3,166.2,Schnellware,2,2015-07-08,997.2,0,1078471.8,1,1
844,2015-07-06,3,166.0,Schnellware,2,2015-07-08,996.0,0,1078471.8,1,1
269,2015-07-06,3,165.9,ExpressLog,1,2015-07-07,995.4,0,102601.8,0,0
702,2015-07-06,3,165.8,Schnellware,2,2015-07-08,994.8,0,1078471.8,1,1
957,2015-07-06,3,165.4,ExpressLog,1,2015-07-07,992.4,0,102601.8,0,0
1051,2015-07-06,3,163.9,ExpressLog,1,2015-07-07,983.4,0,102601.8,0,0
407,2015-07-06,3,163.8,Schnellware,2,2015-07-08,982.8,0,1078471.8,1,1
793,2015-07-06,3,163.8,Schnellware,2,2015-07-08,982.8,0,1078471.8,1,1
772,2015-07-06,3,163.6,Schnellware,2,2015-07-08,981.6,0,1078471.8,1,1
379,2015-07-06,3,163.0,Schnellware,2,2015-07-08,978.0,0,1078471.8,1,1
743,2015-07-06,3,163.0,Schnellware,2,2015-07-08,978.0,0,1078471.8,1,1
570,2015-07-06,3,162.2,Schnellware,2,2015-07-08,973.2,0,1078471.8,1,1
982,2015-07-06,3,161.2,ExpressLog,1,2015-07-07,967.2,0,102601.8,0,0
751,2015-07-06,3,160.1,Schnellware,2,2015-07-08,960.6,0,1078471.8,1,1
861,2015-07-06,3,158.7,Schnellware,2,2015-07-08,952.2,0,1078471.8,1,1
256,2015-07-06,3,158.5,ExpressLog,1,2015-07-07,951.0,0,102601.8,0,0
460,2015-07-06,3,158.1,Schnellware,2,2015-07-08,948.6,0,1078471.8,1,1
450,2015-07-06,3,157.9,ExpressLog,1,2015-07-07,947.4,0,102601.8,0,0
48,2015-07-06,3,157.8,Schnellware,2,2015-07-08,946.8,0,1078471.8,1,1
327,2015-07-06,3,157.8,ExpressLog,1,2015-07-07,946.8,0,102601.8,0,0
965,2015-07-06,3,157.5,ExpressLog,1,2015-07-07,945.0,0,102601.8,0,0
413,2015-07-06,3,156.8,ExpressLog,1,2015-07-07,940.8,0,102601.8,0,0
610,2015-07-06,3,156.6,Schnellware,2,2015-07-08,939.6,0,1078471.8,1,1
786,2015-07-06,3,156.5,Schnellware,2,2015-07-08,939.0,0,1078471.8,1,1
983,2015-07-06,3,156.5,ExpressLog,1,2015-07-07,939.0,0,102601.8,0,0
1013,2015-07-06,3,156.1,Schnellware,2,2015-07-08,936.6,0,1078471.8,1,1
881,2015-07-06,3,155.6,Schnellware,2,2015-07-08,933.6,0,1078471.8,1,1
705,2015-07-06,3,155.5,ExpressLog,1,2015-07-07,933.0,0,102601.8,0,0
1039,2015-07-06,3,154.7,ExpressLog,1,2015-07-07,928.2,0,102601.8,0,0
247,2015-07-06,3,153.9,ExpressLog,1,2015-07-07,923.4,0,102601.8,0,0
557,2015-07-06,3,153.7,Schnellware,2,2015-07-08,922.2,0,1078471.8,1,1
330,2015-07-06,3,153.4,Schnellware,2,2015-07-08,920.4,0,1078471.8,1,1
238,2015-07-06,3,153.3,ExpressLog,1,2015-07-07,919.8,0,102601.8,0,0
186,2015-07-06,3,152.3,Schnellware,2,2015-07-08,913.8,0,1078471.8,1,1
242,2015-07-06,3,151.1,Schnellware,2,2015-07-08,906.6,0,1078471.8,1,1
675,2015-07-06,3,150.8,Schnellware,2,2015-07-08,904.8,0,1078471.8,1,1
498,2015-07-06,3,150.1,ExpressLog,1,2015-07-07,900.6,0,102601.8,0,0
724,2015-07-06,3,149.9,ExpressLog,1,2015-07-07,899.4,0,102601.8,0,0
894,2015-07-06,3,149.9,ExpressLog,1,2015-07-07,899.4,0,102601.8,0,0
161,2015-07-06,3,149.1,ExpressLog,1,2015-07-07,894.6,0,102601.8,0,0
944,2015-07-06,3,148.0,ExpressLog,1,2015-07-07,888.0,0,102601.8,0,0
723,2015-07-06,3,147.7,ExpressLog,1,2015-07-07,886.2,0,102601.8,0,0
821,2015-07-06,3,147.6,ExpressLog,1,2015-07-07,885.6,0,102601.8,0,0
970,2015-07-06,3,147.1,Schnellware,2,2015-07-08,882.6,0,1078471.8,1,1
296,2015-07-06,3,145.9,ExpressLog,1,2015-07-07,875.4,0,102601.8,0,0
232,2015-07-06,3,145.7,Schnellware,2,2015-07-08,874.2,0,1078471.8,1,1
551,2015-07-06,3,144.6,ExpressLog,1,2015-07-07,867.6,0,102601.8,0,0
642,2015-07-06,3,144.0,Schnellware,2,2015-07-08,864.0,0,1078471.8,1,1
1060,2015-07-06,3,143.7,ExpressLog,1,2015-07-07,862.2,0,102601.8,0,0
678,2015-07-06,3,143.6,ExpressLog,1,2015-07-07,861.6,0,102601.8,0,0
488,2015-07-06,3,143.5,Schnellware,2,2015-07-08,861.0,0,1078471.8,1,1
886,2015-07-06,3,142.9,ExpressLog,1,2015-07-07,857.4,0,102601.8,0,0
224,2015-07-06,3,142.4,ExpressLog,1,2015-07-07,854.4,0,102601.8,0,0
656,2015-07-06,3,140.8,Schnellware,2,2015-07-08,844.8,0,1078471.8,1,1
484,2015-07-06,3,140.5,ExpressLog,1,2015-07-07,843.0,0,102601.8,0,0
120,2015-07-06,3,140.3,ExpressLog,1,2015-07-07,841.8,0,102601.8,0,0
893,2015-07-06,3,139.3,ExpressLog,1,2015-07-07,835.8,0,102601.8,0,0
504,2015-07-06,3,139.2,ExpressLog,1,2015-07-07,835.2,0,102601.8,0,0
972,2015-07-06,3,138.5,Schnellware,2,2015-07-08,831.0,0,1078471.8,1,1
159,2015-07-06,3,138.3,ExpressLog,1,2015-07-07,829.8,0,102601.8,0,0
425,2015-07-06,3,138.2,Schnellware,2,2015-07-08,829.2,0,1078471.8,1,1
109,2015-07-06,3,138.0,ExpressLog,1,2015-07-07,828.0,0,102601.8,0,0
670,2015-07-06,3,136.8,ExpressLog,1,2015-07-07,820.8,0,102601.8,0,0
473,2015-07-06,3,135.1,Schnellware,2,2015-07-08,810.6,0,1078471.8,1,1
219,2015-07-06,3,134.5,Schnellware,2,2015-07-08,807.0,0,1078471.8,1,1
900,2015-07-06,3,133.3,ExpressLog,1,2015-07-07,799.8,0,102601.8,0,0
406,2015-07-06,3,132.5,ExpressLog,1,2015-07-07,795.0,0,102601.8,0,0
487,2015-07-06,3,132.4,ExpressLog,1,2015-07-07,794.4,0,102601.8,0,0
43,2015-07-06,3,130.9,ExpressLog,1,2015-07-07,785.4,0,102601.8,0,0
917,2015-07-06,3,130.5,ExpressLog,1,2015-07-07,783.0,0,102601.8,0,0
926,2015-07-06,3,128.6,ExpressLog,1,2015-07-07,771.6,0,102601.8,0,0
428,2015-07-06,3,128.5,ExpressLog,1,2015-07-07,771.0,0,102601.8,0,0
1029,2015-07-06,3,126.3,ExpressLog,1,2015-07-07,757.8,0,102601.8,0,0
712,2015-07-06,3,125.7,ExpressLog,1,2015-07-07,754.2,0,102601.8,0,0
541,2015-07-06,3,125.2,ExpressLog,1,2015-07-07,751.2,0,102601.8,0,0
184,2015-07-06,3,124.4,ExpressLog,1,2015-07-07,746.4,0,102601.8,0,0
155,2015-07-06,3,124.2,ExpressLog,1,2015-07-07,745.2,0,102601.8,0,0
711,2015-07-06,3,123.8,ExpressLog,1,2015-07-07,742.8,0,102601.8,0,0
221,2015-07-06,3,123.0,ExpressLog,1,2015-07-07,738.0,0,102601.8,0,0
280,2015-07-06,3,123.0,ExpressLog,1,2015-07-07,738.0,0,102601.8,0,0
456,2015-07-06,3,121.6,ExpressLog,1,2015-07-07,729.6,0,102601.8,0,0
303,2015-07-06,3,120.2,ExpressLog,1,2015-07-07,721.2,0,102601.8,0,0
514,2015-07-06,3,119.6,ExpressLog,1,2015-07-07,717.6,0,102601.8,0,0
1067,2015-07-06,3,119.6,ExpressLog,1,2015-07-07,717.6,0,102601.8,0,0
289,2015-07-06,3,117.8,ExpressLog,1,2015-07-07,706.8,0,102601.8,0,0
897,2015-07-06,3,117.7,Schnellware,2,2015-07-08,706.2,0,1078471.8,1,1
37,2015-07-06,3,117.2,ExpressLog,1,2015-07-07,703.2,0,102601.8,0,0
113,2015-07-06,3,116.5,ExpressLog,1,2015-07-07,699.0,0,102601.8,0,0
183,2015-07-06,3,116.5,ExpressLog,1,2015-07-07,699.0,0,102601.8,0,0
410,2015-07-06,3,115.5,ExpressLog,1,2015-07-07,693.0,0,102601.8,0,0
953,2015-07-06,3,113.9,ExpressLog,1,2015-07-07,683.4,0,102601.8,0,0
135,2015-07-06,3,113.8,ExpressLog,1,2015-07-07,682.8,0,102601.8,0,0
915,2015-07-06,3,111.7,ExpressLog,1,2015-07-07,670.2,0,102601.8,0,0
803,2015-07-06,3,111.6,ExpressLog,1,2015-07-07,669.6,0,102601.8,0,0
1106,2015-07-06,3,110.9,ExpressLog,1,2015-07-07,665.4,0,102601.8,0,0
910,2015-07-06,3,110.4,ExpressLog,1,2015-07-07,662.4,0,102601.8,0,0
351,2015-07-06,3,110.3,ExpressLog,1,2015-07-07,661.8,0,102601.8,0,0
254,2015-07-06,3,110.1,Schnellware,2,2015-07-08,660.6,0,1078471.8,1,1
134,2015-07-06,3,110.0,ExpressLog,1,2015-07-07,660.0,0,102601.8,0,0
550,2015-07-06,3,109.7,ExpressLog,1,2015-07-07,658.2,0,102601.8,0,0
240,2015-07-06,3,109.2,ExpressLog,1,2015-07-07,655.2,0,102601.8,0,0
609,2015-07-06,3,108.7,ExpressLog,1,2015-07-07,652.2,0,102601.8,0,0
307,2015-07-06,3,108.3,Schnellware,2,2015-07-08,649.8,0,1078471.8,1,1
693,2015-07-06,3,108.1,ExpressLog,1,2015-07-07,648.6,0,102601.8,0,0
716,2015-07-06,3,107.7,ExpressLog,1,2015-07-07,646.2,0,102601.8,0,0
1083,2015-07-06,3,107.5,ExpressLog,1,2015-07-07,645.0,0,102601.8,0,0
468,2015-07-06,3,104.2,ExpressLog,1,2015-07-07,625.2,0,102601.8,0,0
701,2015-07-06,3,103.8,ExpressLog,1,2015-07-07,622.8,0,102601.8,0,0
198,2015-07-06,3,103.7,Schnellware,2,2015-07-08,622.2,0,1078471.8,1,1
99,2015-07-06,3,103.2,ExpressLog,1,2015-07-07,619.2,0,102601.8,0,0
285,2015-07-06,3,102.9,ExpressLog,1,2015-07-07,617.4,0,102601.8,0,0
805,2015-07-06,3,102.5,ExpressLog,1,2015-07-07,615.0,0,102601.8,0,0
288,2015-07-06,3,101.5,ExpressLog,1,2015-07-07,609.0,0,102601.8,0,0
835,2015-07-06,3,100.6,ExpressLog,1,2015-07-07,603.6,0,102601.8,0,0
797,2015-07-06,3,99.6,ExpressLog,1,2015-07-07,597.6,0,102601.8,0,0
548,2015-07-06,3,98.0,ExpressLog,1,2015-07-07,588.0,0,102601.8,0,0
1104,2015-07-06,3,97.9,ExpressLog,1,2015-07-07,587.4,0,102601.8,0,0
194,2015-07-06,3,97.7,ExpressLog,1,2015-07-07,586.2,0,102601.8,0,0
367,2015-07-06,3,97.7,ExpressLog,1,2015-07-07,586.2,0,102601.8,0,0
852,2015-07-06,3,95.1,ExpressLog,1,2015-07-07,570.6,0,102601.8,0,0
1111,2015-07-06,3,94.1,ExpressLog,1,2015-07-07,564.6,0,102601.8,0,0
804,2015-07-06,3,93.5,ExpressLog,1,2015-07-07,561.0,0,102601.8,0,0
292,2015-07-06,3,90.3,Schnellware,2,2015-07-08,541.8,0,1078471.8,1,1
800,2015-07-06,3,89.8,ExpressLog,1,2015-07-07,538.8,0,102601.8,0,0
555,2015-07-06,3,88.8,ExpressLog,1,2015-07-07,532.8,0,102601.8,0,0
997,2015-07-06,3,86.8,ExpressLog,1,2015-07-07,520.8,0,102601.8,0,0
1068,2015-07-06,3,85.7,ExpressLog,1,2015-07-07,514.2,0,102601.8,0,0
1031,2015-07-06,3,85.2,ExpressLog,1,2015-07-07,511.2,0,102601.8,0,0
681,2015-07-06,3,81.8,ExpressLog,1,2015-07-07,490.8,0,102601.8,0,0
263,2015-07-06,3,79.4,ExpressLog,1,2015-07-07,476.4,0,102601.8,0,0
117,2015-07-06,3,78.2,ExpressLog,1,2015-07-07,469.2,0,102601.8,0,0
762,2015-07-06,3,75.3,ExpressLog,1,2015-07-07,451.8,0,102601.8,0,0
795,2015-07-06,3,72.3,ExpressLog,1,2015-07-07,433.8,0,102601.8,0,0
442,2015-07-06,3,72.0,ExpressLog,1,2015-07-07,432.0,0,102601.8,0,0
78,2015-07-06,3,71.7,ExpressLog,1,2015-07-07,430.2,0,102601.8,0,0
607,2015-07-06,3,71.7,ExpressLog,1,2015-07-07,430.2,0,102601.8,0,0
435,2015-07-06,3,66.4,ExpressLog,1,2015-07-07,398.4,0,102601.8,0,0
562,2015-07-07,4,402.2,ExpressLog,1,2015-07-08,2413.2,0,101609.4,0,0
320,2015-07-07,4,307.9,ExpressLog,1,2015-07-08,1847.4,0,101609.4,0,0
336,2015-07-07,4,277.6,ExpressLog,1,2015-07-08,1665.6,0,101609.4,0,0
827,2015-07-07,4,274.0,ExpressLog,1,2015-07-08,1644.0,0,101609.4,0,0
769,2015-07-07,4,272.0,ExpressLog,1,2015-07-08,1632.0,0,101609.4,0,0
261,2015-07-07,4,227.5,ExpressLog,1,2015-07-08,1365.0,0,101609.4,0,0
580,2015-07-07,4,219.0,ExpressLog,1,2015-07-08,1314.0,0,101609.4,0,0
906,2015-07-07,4,213.4,ExpressLog,1,2015-07-08,1280.4,0,101609.4,0,0
593,2015-07-07,4,201.2,ExpressLog,1,2015-07-08,1207.2,0,101609.4,0,0
233,2015-07-07,4,200.1,ExpressLog,1,2015-07-08,1200.6,0,101609.4,0,0
608,2015-07-07,4,198.9,ExpressLog,1,2015-07-08,1193.4,0,101609.4,0,0
525,2015-07-07,4,197.8,ExpressLog,1,2015-07-08,1186.8,0,101609.4,0,0
799,2015-07-07,4,196.1,ExpressLog,1,2015-07-08,1176.6,0,101609.4,0,0
252,2015-07-07,4,193.8,ExpressLog,1,2015-07-08,1162.8,0,101609.4,0,0
722,2015-07-07,4,191.6,ExpressLog,1,2015-07-08,1149.6,0,101609.4,0,0
995,2015-07-07,4,191.4,ExpressLog,1,2015-07-08,1148.4,0,101609.4,0,0
234,2015-07-07,4,186.2,ExpressLog,1,2015-07-08,1117.2,0,101609.4,0,0
1064,2015-07-07,4,182.3,ExpressLog,1,2015-07-08,1093.8,0,101609.4,0,0
838,2015-07-07,4,173.5,ExpressLog,1,2015-07-08,1041.0,0,101609.4,0,0
644,2015-07-07,4,173.0,ExpressLog,1,2015-07-08,1038.0,0,101609.4,0,0
308,2015-07-07,4,172.8,ExpressLog,1,2015-07-08,1036.8,0,101609.4,0,0
616,2015-07-07,4,171.5,ExpressLog,1,2015-07-08,1029.0,0,101609.4,0,0
982,2015-07-07,4,163.4,ExpressLog,1,2015-07-08,980.4,0,101609.4,0,0
957,2015-07-07,4,162.2,ExpressLog,1,2015-07-08,973.2,0,101609.4,0,0
1051,2015-07-07,4,161.5,ExpressLog,1,2015-07-08,969.0,0,101609.4,0,0
450,2015-07-07,4,159.7,ExpressLog,1,2015-07-08,958.2,0,101609.4,0,0
269,2015-07-07,4,157.1,ExpressLog,1,2015-07-08,942.6,0,101609.4,0,0
327,2015-07-07,4,156.7,ExpressLog,1,2015-07-08,940.2,0,101609.4,0,0
965,2015-07-07,4,156.7,ExpressLog,1,2015-07-08,940.2,0,101609.4,0,0
413,2015-07-07,4,155.4,ExpressLog,1,2015-07-08,932.4,0,101609.4,0,0
247,2015-07-07,4,154.2,ExpressLog,1,2015-07-08,925.2,0,101609.4,0,0
983,2015-07-07,4,152.6,ExpressLog,1,2015-07-08,915.6,0,101609.4,0,0
1039,2015-07-07,4,151.4,ExpressLog,1,2015-07-08,908.4,0,101609.4,0,0
705,2015-07-07,4,151.0,ExpressLog,1,2015-07-08,906.0,0,101609.4,0,0
894,2015-07-07,4,150.4,ExpressLog,1,2015-07-08,902.4,0,101609.4,0,0
256,2015-07-07,4,150.2,ExpressLog,1,2015-07-08,901.2,0,101609.4,0,0
238,2015-07-07,4,149.5,ExpressLog,1,2015-07-08,897.0,0,101609.4,0,0
498,2015-07-07,4,147.6,ExpressLog,1,2015-07-08,885.6,0,101609.4,0,0
723,2015-07-07,4,145.5,ExpressLog,1,2015-07-08,873.0,0,101609.4,0,0
724,2015-07-07,4,145.3,ExpressLog,1,2015-07-08,871.8,0,101609.4,0,0
944,2015-07-07,4,144.9,ExpressLog,1,2015-07-08,869.4,0,101609.4,0,0
821,2015-07-07,4,143.8,ExpressLog,1,2015-07-08,862.8,0,101609.4,0,0
161,2015-07-07,4,143.4,ExpressLog,1,2015-07-08,860.4,0,101609.4,0,0
296,2015-07-07,4,143.0,ExpressLog,1,2015-07-08,858.0,0,101609.4,0,0
1060,2015-07-07,4,142.5,ExpressLog,1,2015-07-08,855.0,0,101609.4,0,0
678,2015-07-07,4,142.1,ExpressLog,1,2015-07-08,852.6,0,101609.4,0,0
224,2015-07-07,4,141.3,ExpressLog,1,2015-07-08,847.8,0,101609.4,0,0
